_file,_line,_status,_error,record_type,stock_code,company_name,pdf_page,subscription_date,batch_label,subscriber_name,subscription_shares_wan,subscription_amount_wan,subscription_price_yuan,time_point,shareholder_name,shares_held_wan,capital_contribution_wan,shareholding_ratio,total_shares_wan,total_capital_wan,evidence_text,notes
688758_赛分科技.jsonl,120,OK,,equity_snapshot,688758,赛分科技,60,,,,,,,t0/报告期初,吴征涛,0.4951,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",
688758_赛分科技.jsonl,121,OK,,equity_snapshot,688758,赛分科技,60,,,,,,,t0/报告期初,国药二期,0.4901,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",
688758_赛分科技.jsonl,122,OK,,equity_snapshot,688758,赛分科技,60,,,,,,,t0/报告期初,华泰大健康二号,0.3781,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",
688758_赛分科技.jsonl,123,OK,,equity_snapshot,688758,赛分科技,60,,,,,,,t0/报告期初,唐斌,0.0946,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",
688758_赛分科技.jsonl,124,OK,,equity_snapshot,688758,赛分科技,60,,,,,,,t0/报告期初,道兴投资,0.0884,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",
688758_赛分科技.jsonl,125,OK,,equity_snapshot,688758,赛分科技,60,,,,,,,t0/报告期初,张敏,0.0651,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",
688758_赛分科技.jsonl,126,OK,,equity_snapshot,688758,赛分科技,60,,,,,,,t0/报告期初,圣成投资,0.0305,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",
688758_赛分科技.jsonl,127,OK,,equity_snapshot,688758,赛分科技,60,,,,,,,t0/报告期初,圣祁投资,0.0049,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
序号 股东姓名/名称 股份数量（股） 持股比例（%）
6 华泰大健康一号 1,751,887 5.5176
7 源峰磐赛 1,571,815 4.9505
8 苏州贤达 1,341,500 4.2251
9 复星惟盈 1,263,621 3.9798
10 苏州博达 1,149,389 3.6200
11 苏州杰贤 694,800 2.1883
12 潘鼎 632,000 1.9905
13 珠海峦恒 628,726 1.9802
14 高瓴祈睿 628,726 1.9802
15 海佳同康 474,000 1.4929
16 国药中生 461,846 1.4546
17 苏州敦行 400,000 1.2598
18 夏尔巴二期 392,954 1.2376
19 陈志华 300,400 0.9461
20 耿卫东 300,000 0.9449
21 甘李药业 235,772 0.7426
22 骏耀投资 200,000 0.6299
23 朱勤华 194,081 0.6113
24 吴征涛 157,182 0.4951
25 国药二期 155,625 0.4901
26 华泰大健康二号 120,034 0.3781
27 唐斌 30,041 0.0946
28 道兴投资 28,079 0.0884
29 张敏 2",
688758_赛分科技.jsonl,128,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,黄学英,25.2025,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,129,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,周金清,8.7861,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,130,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,高新同华,8.4723,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,131,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,陆民,8.0769,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,132,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,国寿疌泉,7.8467,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,133,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,华泰大健康一号,5.4972,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,134,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,源峰磐赛,4.9322,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,135,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,苏州贤达,4.2095,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,136,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,复星惟盈,3.9651,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,137,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,苏州博达,3.6067,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,138,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,苏州杰贤,2.1802,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,139,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,潘鼎,1.9831,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,140,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,珠海峦恒,1.9729,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,141,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,高瓴祈睿,1.9729,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
688758_赛分科技.jsonl,142,OK,,equity_snapshot,688758,赛分科技,61,,,,,,,t0/报告期初,海佳同康,1.4874,,,,,"苏州赛分科技股份有限公司 首次公开发行股票并在科创板上市招股说明书
2021 年 11 月 22 日，聚贝投资与赛分科技及原股东签署了《增资协议》。
截至2021年12月，聚贝投资支付完毕全部增资款。
2021年12月6日，赛分科技取得了江苏省市场监督管理局换发的《营业执
照》。
本次增资完成后，赛分科技的股权结构如下：
序号 股东姓名/名称 股份数量（股） 持股比例（%）
1 黄学英 8,031,668 25.2025
2 周金清 2,800,000 8.7861
3 高新同华 2,700,000 8.4723
4 陆民 2,574,000 8.0769
5 国寿疌泉 2,500,615 7.8467
6 华泰大健康一号 1,751,887 5.4972
7 源峰磐赛 1,571,815 4.9322
8 苏州贤达 1,341,500 4.2095
9 复星惟盈 1,263,621 3.9651
10 苏州博达 1,149,389 3.6067
11 苏州杰贤 694,800 2.1802
12 潘鼎 632,000 1.9831
13 珠海峦恒 628,726 1.9729
14 高瓴祈睿 628,726 1.9729
15 海佳同康 474,000 1.4874
16 国药中生 461,846 1.4492
17 苏州敦行 400,000 1.2552
18 夏尔巴二期 39",
